,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,MK
EEG Cp5,0.4603287631895737,0.546543275368064,0.914946240499944,0.9127577649522725,0.8927059854591544,0.7276724246670652,0.8909816309823729,0.9567228876143423,0.5284055080045034,0.764832144688167,0.7517103182587705,1.0,0.7409927594369211,0.1103911630649618,0.32836833367163865,0.715241299043072,0.1948819250701077,0.5351680580209905,0.6773044770147065,0.8387828747355727,0.43818251973931227,0.5776527006674204,0.747934721919542,0.09266023088302974,0.4658914439197833,0.5902869483513193,0.6644040433865082,0.58716261481366,,,0.18985263873497504,0.024255183684625668,0.3358796902686895,0.05444537066344304,0.047674115075627535,0.015909048872852227
EEG F9,0.8142925401733034,0.7590199869550509,0.6316586385781519,0.5173784989070587,0.6444310894733867,0.9386200492222138,0.9049757176959213,0.7343049677822924,0.45901522291876584,0.8820093666627284,0.29650351369303407,0.7409927594369211,1.0,0.48813683722491524,-0.019593989767223673,0.30955527429027424,0.5172751028797267,0.4608299057602889,0.4141111178051381,0.6348464417112823,0.7451952674317999,0.7274536744727027,0.609401078813898,0.23664404188037505,0.6457892012939455,0.23437018880949104,0.5601007707863966,0.8582530549571984,,,0.31277760290456663,0.13648862259181954,0.7147030618255716,0.002731427857533791,-0.0017867467843343113,0.02554382770855478
EEG Fz,0.8318058941745634,0.7548523197695658,0.03780405539172667,-0.11331019832412405,-0.007511390424938614,0.5583781468248254,0.37274900283417384,0.0865161646643527,0.3318393370846197,0.5106123086264803,-0.38760968992227957,0.1103911630649618,0.48813683722491524,1.0,-0.6578012783191451,-0.3013636303663705,0.7315417320097364,0.03523235690219414,-0.14982166008361086,-0.021275116900936378,0.5966009601770015,0.3626807526633679,0.00506817757295762,0.35402559760441843,0.41679171374729074,-0.3890274729840806,0.05821678470723312,0.45949176272074727,,,0.10570966467350339,0.05215352924370882,0.8265717712379399,-0.049987544262312,-0.04777795301474645,-0.003741054384991054
EEG Cz,-0.3264647869097239,-0.3461250256879628,0.3343682512578186,0.5184252856529514,0.4221566300041382,-0.12323842231405244,0.06974315913246797,0.3175036472060073,0.023602031077756987,-0.07383677736821347,0.7057758716779773,0.32836833367163865,-0.019593989767223673,-0.6578012783191451,1.0,0.6687968333886265,-0.3716955739026092,0.3340748740509381,0.6424377998817279,0.4244688019269014,-0.170134787527045,0.046071493444104133,0.3778509645240141,-0.021965600387492918,0.016918816700128476,0.724245913255148,0.42297051322996626,0.0002483494715096922,,,0.08422771498472939,0.023752815412314485,-0.32815741845486746,-0.27179214319507294,-0.27872139104575744,0.007607333434909314
EEG Pz,0.030504758301834897,0.032454142532465376,0.6591585118654391,0.9187663478811411,0.8149672249064586,0.22173288965668522,0.422427376433939,0.7160889266431917,0.19607987200132718,0.2558408823608119,0.934795979002944,0.715241299043072,0.30955527429027424,-0.3013636303663705,0.6687968333886265,1.0,-0.08050699969283856,0.5913070856620786,0.8704285409037578,0.8330653938811431,0.10919627474640609,0.35920760937133145,0.7411649757186892,0.08472490311987933,0.2577363356286362,0.922935318195679,0.6834052607265085,0.2746521157039683,,,0.1274123393593485,0.0172966077543472,-0.014439448659420494,0.10974682537428548,0.10285389391765197,0.0010756663017133618
EEG F4,0.6638023382724868,0.48909047371523656,0.027055647060320993,0.03275050139360751,0.18761557656758066,0.5133482016352533,0.38756657757584045,0.23176915193412528,0.0325717720115,0.4210827140422751,-0.21015614075423422,0.1948819250701077,0.5172751028797267,0.7315417320097364,-0.3716955739026092,-0.08050699969283856,1.0,0.5409935049095124,0.1681806321654096,0.20658711984241201,0.8818259259436206,0.7226922453719529,0.3004648643109409,0.7628943076917643,0.8207200106866894,-0.02593169356761671,0.4458976764670519,0.7028428080728673,,,0.2023498709145599,0.08125513786752649,0.8447546890902116,-0.05627894724044095,-0.05617162154841906,-0.005510981732643319
EEG C4,0.22972262339041175,0.09237086755528692,0.3560292665792892,0.5667617878128247,0.6306581754198632,0.34909437487072437,0.45315632643744624,0.585613774181289,-0.09947378731703667,0.2903542879240906,0.4769287991278243,0.5351680580209905,0.4608299057602889,0.03523235690219414,0.3340748740509381,0.5913070856620786,0.5409935049095124,1.0,0.7478419083027619,0.6810657689864978,0.64365867587865,0.834284075103943,0.7741549421355178,0.6875889017743186,0.8247206532118789,0.737469024154393,0.8918552115825563,0.6588269435296902,,,0.25131326741793614,0.0929474567565647,0.37153848052726896,0.09069783204288542,0.0846123700813498,-0.0018377274456311897
EEG P4,0.1511661956383234,0.07886043259153921,0.5437867265244722,0.8056131544992479,0.8185470568043174,0.3071365185614743,0.47339236088713527,0.7086938418543683,0.19416698246812086,0.3251987671461107,0.7457304171928846,0.6773044770147065,0.4141111178051381,-0.14982166008361086,0.6424377998817279,0.8704285409037578,0.1681806321654096,0.7478419083027619,1.0,0.8518209080628136,0.34327638411853967,0.5772941684821548,0.8476733115144955,0.36623820069125146,0.5278032883189615,0.8655425739918523,0.8913075843175284,0.4768683873337557,,,0.21233489638890993,0.05572420612104043,0.18417454824136875,-0.21637249991288537,-0.2240580824411946,0.001723750133636762
EEG O2,0.31888892423090814,0.2883539095902435,0.6924089218439294,0.8850814215786068,0.9745413893950747,0.5366108560957012,0.691935985108793,0.9071991933897915,0.2540984172937437,0.5266746106810928,0.7375264838801482,0.8387828747355727,0.6348464417112823,-0.021275116900936378,0.4244688019269014,0.8330653938811431,0.20658711984241201,0.6810657689864978,0.8518209080628136,1.0,0.44406548713331184,0.6514079445701201,0.9346752123001572,0.2266718816613553,0.5321716935214987,0.7441635441504075,0.8127811694865666,0.6120105182075252,,,0.17977138260772169,-0.0044335621740795314,0.2814035240214681,0.07241181661258031,0.06595027252959028,0.014255399778786145
EEG F8,0.7075911488115487,0.5520793833749773,0.2601716512845455,0.2487103496549664,0.42630910609721717,0.7115334195364317,0.6275440692445812,0.4830683784726119,0.13510018937713958,0.6095841852571544,0.014578110088007669,0.43818251973931227,0.7451952674317999,0.5966009601770015,-0.170134787527045,0.10919627474640609,0.8818259259436206,0.64365867587865,0.34327638411853967,0.44406548713331184,1.0,0.9005954022694156,0.5286263177559052,0.624347912613845,0.9134599518098232,0.14598219161107115,0.6235573117510688,0.9159989775595718,,,0.3464152151653872,0.15934862163107458,0.8349100828518519,-0.043988897608089196,-0.046972801295237766,0.00219777979522901
EEG T4,0.5451619927904591,0.40588940550262426,0.3780832603350357,0.454736907582106,0.6146769233925593,0.6470374716880992,0.6656916558769739,0.6384954609731057,0.0744868313305997,0.5612933303001033,0.2549686802131633,0.5776527006674204,0.7274536744727027,0.3626807526633679,0.046071493444104133,0.35920760937133145,0.7226922453719529,0.834284075103943,0.5772941684821548,0.6514079445701201,0.9005954022694156,1.0,0.7606348549859869,0.6108964700381293,0.9385834539619584,0.42324742379867636,0.8355447363248765,0.9172353239327349,,,0.3567160943527287,0.1495963881313988,0.6549371279148624,0.0317965121912889,0.026871197032835744,0.004279180592570051
EEG T6,0.30233219878083945,0.2398972787278291,0.5827728418342938,0.7728098773068776,0.894505583391467,0.5064512604265325,0.6429119621231874,0.8392046618276744,0.15882638348273917,0.47486366604910696,0.629140307690702,0.747934721919542,0.609401078813898,0.00506817757295762,0.3778509645240141,0.7411649757186892,0.3004648643109409,0.7741549421355178,0.8476733115144955,0.9346752123001572,0.5286263177559052,0.7606348549859869,1.0,0.34282361556688973,0.6445591366210152,0.7154275459975415,0.8996067249989207,0.6724943856795539,,,0.2573977441297987,0.06061537438274154,0.3121371374896015,0.05171606290863714,0.04608425231375144,0.01252005157781196
EEG Fc2,0.2736118743030914,0.06669593443724567,-0.11249231243907729,0.06511588158037722,0.19054047284415146,0.16250521665137863,0.1535375320928084,0.15362169395691067,-0.22185777199698184,0.08722778202656717,-0.08490519848589705,0.09266023088302974,0.23664404188037505,0.35402559760441843,-0.021965600387492918,0.08472490311987933,0.7628943076917643,0.6875889017743186,0.36623820069125146,0.2266718816613553,0.624347912613845,0.6108964700381293,0.34282361556688973,1.0,0.7399454198758842,0.22752533941090045,0.5466914246549809,0.5002487525804054,,,0.16870448179935424,0.07638535211821607,0.5145209754006637,-0.19101719816817778,-0.1935202463933311,-0.014273781389630551
EEG Fc6,0.5404110741599494,0.37596689760330054,0.26850087432457576,0.34177181287245034,0.5030821938029117,0.5753735269081098,0.5662270738724006,0.5186313396815049,0.05055147247942058,0.4957380839968887,0.14076270380002812,0.4658914439197833,0.6457892012939455,0.41679171374729074,0.016918816700128476,0.2577363356286362,0.8207200106866894,0.8247206532118789,0.5278032883189615,0.5321716935214987,0.9134599518098232,0.9385834539619584,0.6445591366210152,0.7399454198758842,1.0,0.3473192249982654,0.7867506377417973,0.8616427313164668,,,0.32730532515368976,0.14151106950788372,0.6921323791249964,-0.091018481647794,-0.09569422957688997,-0.0014758710000406475
EEG Cp2,-0.07383796719943332,-0.11756881654042924,0.5141815513303588,0.7960997936872526,0.7016496269105551,0.11853732336033283,0.3119002728345303,0.5950476047976961,0.003686932651224799,0.12600305186386498,0.8711964525968579,0.5902869483513193,0.23437018880949104,-0.3890274729840806,0.724245913255148,0.922935318195679,-0.02593169356761671,0.737469024154393,0.8655425739918523,0.7441635441504075,0.14598219161107115,0.42324742379867636,0.7154275459975415,0.22752533941090045,0.3473192249982654,1.0,0.7360421692306233,0.28310655852038363,,,0.1392914549414619,0.03376347495280392,-0.051770082773702354,0.1392502450553197,0.13125504952503955,0.0015309868653793557
EEG Cp6,0.3114774525220723,0.19491970979339077,0.47773460463700523,0.6834993424259519,0.7753028456379936,0.4532850778312725,0.5760683196457065,0.7208814903499731,0.11528298737140986,0.4230391111741791,0.5540223183154807,0.6644040433865082,0.5601007707863966,0.05821678470723312,0.42297051322996626,0.6834052607265085,0.4458976764670519,0.8918552115825563,0.8913075843175284,0.8127811694865666,0.6235573117510688,0.8355447363248765,0.8996067249989207,0.5466914246549809,0.7867506377417973,0.7360421692306233,1.0,0.7031784146317772,,,0.2867124407276158,0.0954257416621062,0.39424246841059285,-0.12750938168433956,-0.13455069294450997,0.0002853926732248418
EEG F10,0.7000901790713788,0.5435720450380523,0.4133241936718295,0.41346112366758153,0.5911355360069132,0.7634167842375351,0.7314727192494673,0.6338303274023965,0.20251448899740385,0.6749653710228436,0.1964186137559636,0.58716261481366,0.8582530549571984,0.45949176272074727,0.0002483494715096922,0.2746521157039683,0.7028428080728673,0.6588269435296902,0.4768683873337557,0.6120105182075252,0.9159989775595718,0.9172353239327349,0.6724943856795539,0.5002487525804054,0.8616427313164668,0.28310655852038363,0.7031784146317772,1.0,,,0.47065587041951623,0.24175963519008506,0.766019459003692,-0.041404399415213865,-0.04571787077874596,0.013878969696277495
SPO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.2339262042668107,0.17242954175274974,0.15397944082284648,0.14653553530791416,0.16148559722108946,0.2575171113227818,0.23455471344929393,0.17593208407482883,0.08796610772814205,0.2282644841114548,0.0996447927808471,0.18985263873497504,0.31277760290456663,0.10570966467350339,0.08422771498472939,0.1274123393593485,0.2023498709145599,0.25131326741793614,0.21233489638890993,0.17977138260772169,0.3464152151653872,0.3567160943527287,0.2573977441297987,0.16870448179935424,0.32730532515368976,0.1392914549414619,0.2867124407276158,0.47065587041951623,,,1.0,0.8934990114194485,0.2502077327957399,-0.04781148993009825,-0.05118828586180623,0.016925257397805024
2,0.1015613042527933,0.06091366907177941,0.025015413032109073,0.009715606504808127,-0.016615571555342573,0.08448076730342924,0.06767940104213217,-0.0020470948368379177,0.015623364534262137,0.07313997288353914,0.007068997275156468,0.024255183684625668,0.13648862259181954,0.05215352924370882,0.023752815412314485,0.0172966077543472,0.08125513786752649,0.0929474567565647,0.05572420612104043,-0.0044335621740795314,0.15934862163107458,0.1495963881313988,0.06061537438274154,0.07638535211821607,0.14151106950788372,0.03376347495280392,0.0954257416621062,0.24175963519008506,,,0.8934990114194485,1.0,0.11390111644041082,-0.013081735707183436,-0.014688698402693441,0.008123138246054325
EEG FP2,0.9072833980049946,0.6962912490552091,0.20667578770726808,0.1440565449303122,0.28192615697644635,0.6875974766937009,0.543082564493567,0.34009109331165954,0.26789529795416084,0.6091468899648751,-0.11129532644683841,0.3358796902686895,0.7147030618255716,0.8265717712379399,-0.32815741845486746,-0.014439448659420494,0.8447546890902116,0.37153848052726896,0.18417454824136875,0.2814035240214681,0.8349100828518519,0.6549371279148624,0.3121371374896015,0.5145209754006637,0.6921323791249964,-0.051770082773702354,0.39424246841059285,0.766019459003692,,,0.2502077327957399,0.11390111644041082,1.0,-0.11956750395121257,-0.11889871131684435,-0.0007514200500784498
EEG P9,-0.06233949165783498,-0.007406878735728546,0.08644226853901162,0.10825307064770212,0.02349079570657319,0.0015755309544290819,0.016279401550502098,0.06397020768403955,-0.27134632065376363,-0.07015671649478479,0.15042418278088515,0.05444537066344304,0.002731427857533791,-0.049987544262312,-0.27179214319507294,0.10974682537428548,-0.05627894724044095,0.09069783204288542,-0.21637249991288537,0.07241181661258031,-0.043988897608089196,0.0317965121912889,0.05171606290863714,-0.19101719816817778,-0.091018481647794,0.1392502450553197,-0.12750938168433956,-0.041404399415213865,,,-0.04781148993009825,-0.013081735707183436,-0.11956750395121257,1.0,0.9979552285840941,0.0010464573286444537
EEG P10,-0.06238574686340545,-0.008277082883335181,0.08131990671147973,0.10152999813431053,0.017150398273953458,-0.0019968400871539474,0.01041684781210858,0.05794818499010532,-0.2736546233532026,-0.07376467412274285,0.14310700052064373,0.047674115075627535,-0.0017867467843343113,-0.04777795301474645,-0.27872139104575744,0.10285389391765197,-0.05617162154841906,0.0846123700813498,-0.2240580824411946,0.06595027252959028,-0.046972801295237766,0.026871197032835744,0.04608425231375144,-0.1935202463933311,-0.09569422957688997,0.13125504952503955,-0.13455069294450997,-0.04571787077874596,,,-0.05118828586180623,-0.014688698402693441,-0.11889871131684435,0.9979552285840941,1.0,0.0002228914211112723
MK,0.005003068974868051,0.01255715000999285,0.008711658351105427,0.007386429465477837,0.01537951656191754,0.024767525006140028,0.024454242726920154,0.01848452893344013,0.01443188536959651,0.018968223320155478,0.00443008525433373,0.015909048872852227,0.02554382770855478,-0.003741054384991054,0.007607333434909314,0.0010756663017133618,-0.005510981732643319,-0.0018377274456311897,0.001723750133636762,0.014255399778786145,0.00219777979522901,0.004279180592570051,0.01252005157781196,-0.014273781389630551,-0.0014758710000406475,0.0015309868653793557,0.0002853926732248418,0.013878969696277495,,,0.016925257397805024,0.008123138246054325,-0.0007514200500784498,0.0010464573286444537,0.0002228914211112723,1.0
